"","SortID","InstanceID","sms_dataid","sms_id","treatment","surveygroup","panel","sarajevocity","sarajevosurvey","panelcity","allwave","nationwave","panelwave","wave3","entity","rs","federation","region","type","urban","rural","municipality","municipality2","municipality3","centar","novigrad","novosarajevo","starigrad","sarajevocanton","panelcitycanton","tuzla","banjaluka","ethnicity","Bosniak","Croat","Serb","Bosnian","other","bosniakfavorable","croatfavorable","serbfavorable","ethnocentric","Men","age","Education","unemployed","religious","voteeu","heardofpride","prideknowledge","supportpride","rightspride","rightsnopride","rightsyesnopride","metgay","closetogay","gayrights","knewvictim","alphaclosecontact","GayActivistTreatment","HomophobeTreatment","AttendPride","ProtestPride","dgbias","magdgbias","dgprogay","dgantigay","municipalitystr","municipalcode","hadzic_merge","ethnic_vote_share","casualty","log_casualty","hhi_sb","hhi_cb","hhi_sc","pop_density","log_pop_density","refugees","cem_strata","cem_matched","cem_weights"
"2302",2302,NA,2752981,6276263,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,NA,NA,1,0,36,6,0,2,0,1,2,1,0,1,0,2,4,7,3,4,1,1,0,0,1,900,50,950,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,11,1,1.1259527838208
"2303",2303,NA,2752984,6276316,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,2,NA,3,1,0,27,10,1,2,0,1,1,1,0,1,0,1,1,8,1,2.75,1,1,0,0,1,1000,0,1000,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,9,1,0.847774216940747
"2304",2304,NA,2753006,6276420,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,5,0,0,0,1,0,1,1,1,0,0,28,5,1,3,1,1,NA,2,0,0,NA,3,5,5,2,3.75,0,1,0,0,0,0,500,500,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,9,1,0.847774216940747
"2305",2305,NA,2753079,6276220,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,3,0,0,1,0,0,1,1,1,0,0,33,9,1,3,1,1,1,4,1,0,1,4,9,10,4,6.75,1,1,9,0,0,-1000,1000,0,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,11,1,1.1259527838208
"2306",2306,NA,2753245,6276390,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,2,2,2,0,0,24,6,0,2,0,1,1,3,1,0,1,3,3,10,NA,5.33333349227905,1,0,6,NA,0,0,500,500,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,1,1,0.85075158859896
"2307",2307,NA,2753388,6276397,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,137,0,4,0,0,0,1,1,1,0,0,5,0,0,0,1,0,1,1,1,0,0,32,9,1,2,1,1,3,1,0,1,0,4,0,10,4,4.5,0,0,0,0,0,0,500,500,"Stari Grad Sarajevo",137,3,56.6492691040039,2.33131003379822,0.846430361270905,0.698612987995148,0.755686521530151,0.087262324988842,409.225799560547,6.01426696777344,2.48699355125427,11,1,1.1259527838208
"2308",2308,NA,2753405,6276290,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,2,2,0,0,22,9,0,1,1,1,2,3,0,0,NA,4,5,5,4,4.5,0,1,8,10,0,0,500,500,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,1,1,0.85075158859896
"2309",2309,NA,2753934,6276247,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,2,2,1,1,21,6,0,2,1,1,2,2,0,0,NA,3,5,5,NA,4.33333349227905,1,0,0,5,0,0,500,500,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,1,1,0.85075158859896
"2310",2310,NA,2753938,6276441,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,5,0,0,0,1,0,2,3,3,1,0,25,7,0,2,1,1,2,3,0,0,NA,4,8,3,1,4,1,1,0,3,1,400,300,700,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,9,1,0.847774216940747
"2311",2311,NA,2753999,6276170,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,5,0,0,0,1,0,1,1,1,0,0,30,7,0,1,1,1,4,4,1,0,1,4,10,10,4,7,1,1,8,4,0,-1000,1000,0,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,9,1,0.847774216940747
"2312",2312,NA,2754150,6276347,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,5,0,0,0,1,0,NA,NA,NA,0,0,25,10,0,1,0,1,1,4,1,0,1,4,10,10,3,6.75,1,0,0,0,0,-1000,1000,0,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,9,1,0.847774216940747
"2313",2313,NA,2754451,6276254,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,21,7,0,3,1,1,NA,3,1,0,1,4,8,7,1,5,1,1,3,0,1,200,400,600,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,1,1,0.85075158859896
"2314",2314,NA,2754593,6276450,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,137,0,4,0,0,0,1,1,1,0,0,1,1,0,0,0,0,4,4,4,0,0,18,3,0,2,0,1,2,1,0,0,NA,2,3,4,3,3,1,1,0,0,0,0,500,500,"Stari Grad Sarajevo",137,3,56.6492691040039,2.33131003379822,0.846430361270905,0.698612987995148,0.755686521530151,0.087262324988842,409.225799560547,6.01426696777344,2.48699355125427,1,1,0.85075158859896
"2315",2315,NA,2754623,6276376,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,21,9,0,2,1,1,1,2,0,0,NA,4,5,5,4,4.5,0,0,0,NA,0,0,500,500,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,1,1,0.85075158859896
"2316",2316,NA,2754692,6276391,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,137,0,4,0,0,0,1,1,1,0,0,5,0,0,0,1,0,2,2,2,0,0,39,9,0,1,0,1,1,3,1,0,1,4,5,10,3,5.5,0,1,0,0,0,0,500,500,"Stari Grad Sarajevo",137,3,56.6492691040039,2.33131003379822,0.846430361270905,0.698612987995148,0.755686521530151,0.087262324988842,409.225799560547,6.01426696777344,2.48699355125427,13,1,1.05699005490521
"2317",2317,NA,2754722,6276363,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,137,0,4,0,0,0,1,1,1,0,0,1,1,0,0,0,0,4,4,4,0,0,26,10,0,2,1,1,2,1,0,1,0,4,7,10,2,5.75,1,0,0,0,0,0,500,500,"Stari Grad Sarajevo",137,3,56.6492691040039,2.33131003379822,0.846430361270905,0.698612987995148,0.755686521530151,0.087262324988842,409.225799560547,6.01426696777344,2.48699355125427,9,1,0.847774216940747
"2318",2318,NA,2756492,6276280,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,3,3,3,0,0,55,9,0,2,1,1,1,4,1,0,1,3,4,10,1,4.5,0,1,5,0,0,-1000,1000,0,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,17,1,0.79348529094722
"2319",2319,NA,2757060,6276166,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,2,4,1,1,23,6,0,2,1,1,1,1,NA,NA,NA,3,1,NA,NA,2,1,1,0,0,0,0,500,500,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,1,1,0.85075158859896
"2320",2320,NA,2757260,6276442,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,2,0,1,0,0,0,3,3,3,0,0,49,10,0,1,1,1,1,4,1,0,1,4,7,10,4,6.25,1,0,0,0,0,-1000,1000,0,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,15,1,0.982467316828529
"2321",2321,NA,2758311,6276153,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,5,0,0,0,1,0,NA,NA,NA,0,1,34,8,0,1,1,1,1,4,1,0,1,4,NA,10,3,5.66666650772095,0,1,0,0,0,-1000,1000,0,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,11,1,1.1259527838208
"2322",2322,NA,2758789,6276350,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,4,0,0,0,0,1,4,4,4,0,1,30,10,0,3,0,1,3,1,0,0,NA,3,0,0,1,1,1,0,0,0,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,9,1,0.847774216940747
"2323",2323,NA,2758866,6276256,0,3,1,1,0,1,1,NA,1,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,50,9,1,3,1,1,4,1,NA,NA,NA,1,0,NA,1,0.666666686534882,0,0,0,NA,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,17,1,0.79348529094722
"2324",2324,NA,2759711,6276152,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,2,2,2,0,0,20,6,0,2,1,1,4,3,1,0,1,4,9,10,1,6,1,0,5,0,0,0,500,500,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,1,1,1
"2325",2325,NA,2759718,6276153,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,5,0,0,0,1,0,NA,NA,NA,0,1,34,8,0,1,1,1,4,4,1,0,1,4,6,10,3,5.75,0,1,0,0,0,-1000,1000,0,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,11,1,1
"2326",2326,NA,2759720,6276154,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,2,2,1,0,26,10,1,3,1,1,NA,NA,NA,NA,NA,4,3,3,2,3,0,0,0,NA,1,800,100,900,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,9,1,1
"2327",2327,NA,2759725,6276155,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,4,0,0,0,0,1,1,1,1,0,0,44,8,0,2,1,1,4,4,1,0,1,4,10,10,4,7,0,1,4,0,0,-1000,1000,0,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,15,1,1
"2328",2328,NA,2759726,6276156,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,4,0,0,0,0,1,NA,NA,NA,0,0,36,6,0,3,0,1,1,1,NA,NA,NA,1,0,NA,NA,0.5,1,0,0,0,1,1000,0,1000,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,11,1,1
"2329",2329,NA,2759727,6276157,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,2,2,1,0,20,7,0,3,0,1,1,1,0,0,NA,4,0,2,1,1.75,0,0,0,10,1,980,10,990,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,1,1,1
"2330",2330,NA,2759728,6276158,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,4,4,1,0,22,7,0,1,0,1,2,1,0,0,NA,1,0,3,2,1.5,0,0,0,8,1,1000,0,1000,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,1,1,1
"2331",2331,NA,2759732,6276160,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,4,0,0,0,0,1,1,1,1,0,0,18,3,0,1,0,1,1,4,1,0,1,3,3,10,1,4.25,1,1,7,0,0,-1000,1000,0,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,1,1,1
"2332",2332,NA,2759734,6276161,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,35,9,0,3,1,0,1,3,1,0,1,2,9,10,1,5.5,0,0,3,6,0,0,500,500,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,11,1,1
"2333",2333,NA,2759739,6276162,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,2,2,2,0,0,22,9,0,2,0,1,3,3,1,0,1,4,8,9,3,6,1,1,5,0,0,-1000,1000,0,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,1,1,1
"2334",2334,NA,2759740,6276163,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,2,1,1,0,23,9,0,2,1,1,4,4,1,0,1,4,9,10,4,6.75,0,1,NA,10,0,-1000,1000,0,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,1,1,1
"2335",2335,NA,2759743,6276164,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,2,0,1,0,0,0,3,3,3,0,0,25,10,1,2,0,1,1,4,1,0,1,4,10,10,1,6.25,0,0,10,0,0,-1000,1000,0,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,9,1,1
"2336",2336,NA,2759750,6276165,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,NA,NA,NA,0,0,29,10,0,2,1,1,4,1,0,1,0,4,7,10,1,5.5,1,1,0,0,0,0,500,500,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,9,1,1
"2337",2337,NA,2759751,6276166,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,2,2,4,1,1,23,6,0,2,1,1,4,2,NA,NA,NA,3,0,NA,NA,1.5,1,1,0,0,0,0,500,500,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,1,1,1
"2338",2338,NA,2759752,6276167,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,5,0,0,0,1,0,1,2,2,1,0,20,7,0,1,1,1,1,4,1,0,1,4,5,10,3,5.5,1,0,3,0,0,-200,600,400,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,1,1,1
"2339",2339,NA,2759757,6276169,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,2,2,1,0,31,6,0,2,0,1,3,1,0,0,NA,4,5,0,3,3,1,0,0,5,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,11,1,1
"2340",2340,NA,2759760,6276170,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,5,0,0,0,1,0,1,1,1,0,0,30,7,0,1,1,1,2,4,1,0,1,4,10,10,4,7,1,0,10,0,0,-1000,1000,0,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,9,1,1
"2341",2341,NA,2759764,6276171,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,31,6,0,2,1,1,3,3,1,0,1,4,3,10,1,4.5,0,0,5,0,0,0,500,500,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,11,1,1
"2342",2342,NA,2759770,6276172,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,2,2,3,1,1,51,7,0,2,1,1,4,1,0,0,NA,1,0,5,1,1.75,0,1,0,5,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,17,1,1
"2343",2343,NA,2759771,6276173,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,2,3,3,1,0,24,6,0,2,1,1,2,3,1,0,1,4,6,8,1,4.75,1,1,0,0,1,1000,0,1000,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,1,1,1
"2344",2344,NA,2759777,6276175,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,41,9,0,2,1,1,NA,3,1,0,1,3,5,10,1,4.75,0,1,0,10,0,-800,900,100,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,13,1,1
"2345",2345,NA,2759784,6276176,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,4,0,0,0,0,1,NA,NA,NA,0,0,29,9,0,2,1,1,1,4,1,0,1,4,10,10,4,7,1,1,10,0,0,-1000,1000,0,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,9,1,1
"2346",2346,NA,2759787,6276178,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,2,3,3,1,0,31,9,1,2,1,1,1,1,0,1,0,1,0,10,1,3,1,1,0,0,1,1000,0,1000,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,11,1,1
"2347",2347,NA,2759788,6276179,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,2,2,1,0,37,9,0,2,0,1,1,1,0,0,NA,2,1,1,2,1.5,0,0,0,0,0,0,500,500,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,13,1,1
"2348",2348,NA,2759793,6276180,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,2,3,1,0,57,10,0,3,1,1,1,1,0,1,0,3,1,7,2,3.25,1,0,0,0,0,0,500,500,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,19,1,1
"2349",2349,NA,2759795,6276181,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,2,3,1,1,61,8,0,2,1,1,1,4,1,0,1,4,6,8,3,5.25,0,1,3,5,0,-600,800,200,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,19,1,1
"2350",2350,NA,2759797,6276182,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,2,2,2,0,0,30,10,0,2,0,1,4,3,1,0,1,4,9,10,3,6.5,0,0,0,0,0,0,500,500,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,9,1,1
"2351",2351,NA,2759799,6276184,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,5,0,0,0,1,0,NA,NA,NA,0,0,49,6,0,2,1,1,2,4,1,0,1,4,NA,10,NA,7,1,0,4,0,0,-998,999,1,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,15,1,1
"2352",2352,NA,2759800,6276185,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,48,8,0,1,1,1,4,4,1,0,1,4,6,10,1,5.25,0,0,5,0,0,-1000,1000,0,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,15,1,1
"2353",2353,NA,2759804,6276183,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,133,0,2,0,1,0,0,1,1,0,0,5,0,0,0,1,0,4,4,4,0,0,23,9,0,1,1,1,4,4,1,0,1,4,8,10,4,6.5,0,1,0,0,0,-600,800,200,"Novi Grad Sarajevo",133,3,55.1877136230469,2.34525966644287,0.852396130561829,0.426352620124817,0.457916766405106,0.234979271888733,2846.16674804688,7.95372819900513,2.40528202056885,1,1,1
"2354",2354,NA,2759805,6276187,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,2,2,1,0,23,9,0,3,1,1,1,2,0,0,NA,3,0,5,1,2.25,1,0,0,0,1,1000,0,1000,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,1,1,1
"2355",2355,NA,2759808,6276188,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,139,0,3,0,0,1,0,1,1,0,0,4,0,0,0,0,1,1,1,1,0,1,44,9,0,1,1,1,4,4,1,0,1,4,4,7,1,4,1,0,5,0,0,-1000,1000,0,"Novo Sarajevo",139,3,55.5962409973145,1.99076652526855,0.688519775867462,0.3513343334198,0.302132934331894,0.292502045631409,2023.17016601562,7.6124210357666,2.36935925483704,15,1,1
"2356",2356,NA,2759810,6276189,1,4,1,1,0,1,2,NA,2,0,1,0,1,7,1,1,1,136,0,1,1,0,0,0,1,1,0,0,5,0,0,0,1,0,2,2,2,0,0,47,7,0,1,0,1,1,3,1,0,1,4,8,10,NA,7.33333349227905,0,0,5,0,0,-1000,1000,0,"Centar Sarajevo",136,3,47.7157707214355,1.98395681381226,0.685093224048615,0.41545233130455,0.449474036693573,0.174990639090538,2402.60595703125,7.78430938720703,2.98791718482971,15,1,1
